payment_id,customer_id,payment_amount,failure_reason,payment_method,customer_tenure_months,past_successful_payments,past_failed_payments,historical_success_rate,time_since_last_success_days,is_subscription,days_overdue,recovery_attempts_so_far,recovered,recovery_probability,expected_recovery,priority,recommended_action,simulated_action,action_effectiveness,action_cost,effective_recovery_probability,simulated_recovered,simulated_recovered_revenue,net_recovered_revenue
pay_008375,cust_35853,415.85,insufficient_funds,debit_card,56,19,3,0.86,27,1,11,3,1,0.415283094469407,172.6954748351029,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.415283094469407,0,0.0,-50.0
pay_008376,cust_66253,406.98,insufficient_funds,debit_card,4,9,2,0.82,43,0,5,3,0,0.1245858343027692,50.70394284454105,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1245858343027692,0,0.0,-50.0
pay_008377,cust_73382,127.76,technical_error,credit_card,6,14,2,0.88,10,1,26,0,1,0.7838664727471537,100.14678055817636,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.7838664727471537,1,127.76,77.76
pay_008378,cust_46944,197.62,insufficient_funds,credit_card,51,8,2,0.8,85,0,16,2,0,0.2259859715849597,44.65934770461974,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.2259859715849597,0,0.0,-50.0
pay_008379,cust_39506,1123.57,insufficient_funds,debit_card,17,4,2,0.67,74,1,17,2,1,0.1516477828617018,170.38689938992235,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1516477828617018,0,0.0,-50.0
pay_008380,cust_48396,629.75,limit_exceeded,credit_card,4,23,0,1.0,3,0,15,3,1,0.1341275380702832,84.46681709976086,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1341275380702832,0,0.0,-50.0
pay_008381,cust_71347,553.57,insufficient_funds,bank_transfer,22,2,1,0.67,40,0,24,2,0,0.0710731593957667,39.34396884671462,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.0710731593957667,0,0.0,-50.0
pay_008382,cust_73861,679.23,insufficient_funds,debit_card,57,12,2,0.86,57,0,28,3,0,0.1131192230389134,76.8339698647212,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1131192230389134,0,0.0,-50.0
pay_008383,cust_79962,548.53,limit_exceeded,credit_card,21,18,1,0.95,60,1,15,2,0,0.3088279246834066,169.401381526589,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.3088279246834066,1,548.53,498.53
pay_008384,cust_67564,1732.76,insufficient_funds,upi,12,15,2,0.88,3,1,1,2,0,0.5235714624143065,907.2236872130138,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.5235714624143065,1,1732.76,1682.76
pay_008385,cust_40137,565.68,insufficient_funds,debit_card,7,7,0,1.0,22,0,25,1,1,0.2578791748804994,145.87709164640088,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.2578791748804994,1,565.68,515.68
pay_008386,cust_43103,116.33,technical_error,debit_card,48,16,0,1.0,61,1,28,0,0,0.955237974418222,111.12283356407175,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.955237974418222,1,116.33,66.33
pay_008387,cust_93208,2552.27,insufficient_funds,bank_transfer,28,10,0,1.0,59,1,16,1,1,0.6743404811334094,1721.0989797823668,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.6743404811334094,0,0.0,-50.0
pay_008388,cust_28596,724.11,insufficient_funds,debit_card,46,21,1,0.95,77,1,26,2,1,0.4190028016327541,303.40411869029356,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.4190028016327541,0,0.0,-50.0
pay_008389,cust_51787,277.37,insufficient_funds,upi,13,24,3,0.89,9,0,8,1,1,0.2970774982776608,82.40038569727477,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.2970774982776608,0,0.0,-50.0
pay_008390,cust_78839,142.77,technical_error,bank_transfer,43,20,3,0.87,54,1,16,2,1,0.8104140845411275,115.7028188499368,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.8104140845411275,1,142.77,92.77000000000001
pay_008391,cust_13506,742.87,insufficient_funds,credit_card,43,20,2,0.91,41,1,25,0,1,0.5693415695192843,422.9467717487907,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.5693415695192843,0,0.0,-50.0
pay_008392,cust_39466,444.72,insufficient_funds,credit_card,33,3,3,0.5,18,0,18,2,0,0.0523521712769964,23.28205761030585,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.0523521712769964,0,0.0,-50.0
pay_008393,cust_19325,2413.31,insufficient_funds,debit_card,40,4,2,0.67,41,1,2,2,0,0.4836715890677234,1167.2494826130276,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.4836715890677234,1,2413.31,2363.31
pay_008394,cust_62974,353.79,insufficient_funds,upi,13,4,2,0.67,21,1,22,0,0,0.2504631519964425,88.61135854482139,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.2504631519964425,0,0.0,-50.0
pay_008395,cust_43744,216.42,invalid_card,upi,4,14,2,0.88,97,1,9,1,0,0.0886608604426176,19.18798341699132,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.0886608604426176,1,216.42,166.42
pay_008396,cust_38142,1224.64,insufficient_funds,upi,56,1,3,0.25,34,1,11,3,0,0.0839952250525714,102.86391240838108,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.0839952250525714,0,0.0,-50.0
pay_008397,cust_81673,1261.29,invalid_card,debit_card,25,8,4,0.67,41,0,19,2,0,0.0077585374922771,9.785765753634282,LOW,Manual Review / Stop Automatic Retry,Do Nothing,0.0,0.0,0.0,0,0.0,0.0
pay_008398,cust_16683,591.85,invalid_card,upi,51,4,2,0.67,53,1,19,1,1,0.0788719508726225,46.68036412396166,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.0788719508726225,0,0.0,-50.0
pay_008399,cust_44427,983.35,insufficient_funds,upi,20,12,2,0.86,4,1,21,3,0,0.1644421228461252,161.70416150073729,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1644421228461252,0,0.0,-50.0
pay_008400,cust_43687,481.51,insufficient_funds,credit_card,38,5,2,0.71,10,1,8,2,0,0.4115579862205749,198.169285945069,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.4115579862205749,0,0.0,-50.0
pay_008401,cust_85463,631.74,insufficient_funds,credit_card,35,9,3,0.75,66,1,20,0,0,0.3722868099447086,235.18846931447024,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.3722868099447086,0,0.0,-50.0
pay_008402,cust_13844,1602.95,insufficient_funds,debit_card,9,11,1,0.92,45,1,7,2,1,0.4843440161346997,776.379240663117,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.4843440161346997,1,1602.95,1552.95
pay_008403,cust_91972,934.42,invalid_card,debit_card,51,24,0,1.0,12,1,26,0,0,0.3696053051283836,345.36658921806423,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.3696053051283836,0,0.0,-50.0
pay_008404,cust_24970,422.14,invalid_card,debit_card,30,14,0,1.0,3,1,21,0,1,0.3122634201290502,131.81888017327725,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.3122634201290502,0,0.0,-50.0
pay_008405,cust_72213,1933.27,insufficient_funds,credit_card,39,16,2,0.89,32,0,19,3,0,0.1516883184762375,293.2544754605557,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1516883184762375,0,0.0,-50.0
pay_008406,cust_15976,46.98,invalid_card,credit_card,23,8,3,0.73,48,1,22,1,0,0.0320842635460057,1.507318701391351,LOW,Manual Review / Stop Automatic Retry,Do Nothing,0.0,0.0,0.0,0,0.0,0.0
pay_008407,cust_69553,3892.01,limit_exceeded,upi,11,10,0,1.0,17,0,1,3,0,0.2941608248718138,1144.8768720093483,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.2941608248718138,1,3892.01,3842.01
pay_008408,cust_65934,90.8,insufficient_funds,bank_transfer,15,23,1,0.96,3,1,21,3,1,0.2485499918372213,22.5683392588197,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.2485499918372213,0,0.0,-50.0
pay_008409,cust_82794,267.07,insufficient_funds,bank_transfer,47,7,1,0.88,126,0,19,1,1,0.3404526387818977,90.92468623948145,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.3404526387818977,0,0.0,-50.0
pay_008410,cust_80458,479.95,technical_error,debit_card,53,16,1,0.94,1,0,21,3,1,0.74506398784779,357.59346096754683,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.74506398784779,1,479.95,429.95
pay_008411,cust_40663,431.87,insufficient_funds,upi,22,36,2,0.95,35,1,16,1,1,0.5329629345339676,230.17070253718455,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.5329629345339676,0,0.0,-50.0
pay_008412,cust_34176,1367.88,technical_error,credit_card,17,13,0,1.0,25,1,21,1,1,0.9115684739718692,1246.9162841766404,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.9115684739718692,1,1367.88,1317.88
pay_008413,cust_44332,173.6,limit_exceeded,upi,47,19,0,1.0,27,1,27,1,0,0.5097249909205989,88.48825842381596,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.5097249909205989,0,0.0,-50.0
pay_008414,cust_34161,648.96,insufficient_funds,debit_card,12,9,0,1.0,2,1,25,0,0,0.5985012265340174,388.403355971516,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.5985012265340174,1,648.96,598.96
pay_008415,cust_23339,280.45,technical_error,upi,51,12,2,0.86,32,1,29,1,1,0.8271686099250142,231.9794366534702,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.8271686099250142,1,280.45,230.45
pay_008416,cust_10661,671.66,insufficient_funds,credit_card,35,5,2,0.71,8,1,29,2,0,0.1395116242789905,93.70437756322676,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1395116242789905,0,0.0,-50.0
pay_008417,cust_92426,468.64,insufficient_funds,upi,34,19,1,0.95,20,1,9,2,0,0.6430104516746978,301.3404180728304,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.6430104516746978,0,0.0,-50.0
pay_008418,cust_92266,548.7,insufficient_funds,debit_card,1,16,2,0.89,54,0,25,1,0,0.1064315713172567,58.399003181778774,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1064315713172567,0,0.0,-50.0
pay_008419,cust_58227,288.5,insufficient_funds,credit_card,57,17,1,0.94,68,0,19,0,1,0.6300310886573889,181.7639690776567,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.6300310886573889,1,288.5,238.5
pay_008420,cust_33036,300.23,invalid_card,credit_card,32,18,0,1.0,37,0,13,3,0,0.0745121901548712,22.370794850196983,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.0745121901548712,0,0.0,-50.0
pay_008421,cust_24851,666.39,insufficient_funds,credit_card,4,20,2,0.91,2,1,2,2,0,0.4914749530640762,327.51399397236975,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.4914749530640762,1,666.39,616.39
pay_008422,cust_25970,1284.76,technical_error,debit_card,24,6,3,0.67,1,1,25,2,0,0.4689154398500777,602.4438005017859,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.4689154398500777,0,0.0,-50.0
pay_008423,cust_67418,274.88,insufficient_funds,credit_card,7,15,3,0.83,1,1,2,0,0,0.6056795897281829,166.4892056244829,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.6056795897281829,0,0.0,-50.0
pay_008424,cust_47515,209.73,insufficient_funds,debit_card,12,14,2,0.88,2,1,23,2,0,0.203846453728719,42.75271674052424,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.203846453728719,0,0.0,-50.0
pay_008425,cust_24948,923.41,insufficient_funds,upi,22,29,1,0.97,11,1,25,1,0,0.4733146867634892,437.0635149042736,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.4733146867634892,1,923.41,873.41
pay_008426,cust_82468,484.01,insufficient_funds,bank_transfer,49,4,1,0.8,3,1,14,2,1,0.5088372918302759,246.28233761877183,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.5088372918302759,0,0.0,-50.0
pay_008427,cust_80762,1147.23,insufficient_funds,credit_card,35,15,0,1.0,77,0,23,0,1,0.5445199079432838,624.6895739897734,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.5445199079432838,0,0.0,-50.0
pay_008428,cust_94802,202.11,technical_error,credit_card,21,19,2,0.9,22,1,6,3,1,0.8319777814671383,168.15102941232334,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.8319777814671383,1,202.11,152.11
pay_008429,cust_38941,84.37,insufficient_funds,credit_card,29,10,1,0.91,1,1,21,2,1,0.3823201334155811,32.25634965627258,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.3823201334155811,0,0.0,-50.0
pay_008430,cust_97412,293.42,invalid_card,credit_card,49,5,1,0.83,25,1,15,1,0,0.2015747131497766,59.14605233240747,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.2015747131497766,0,0.0,-50.0
pay_008431,cust_48536,232.35,insufficient_funds,upi,17,8,1,0.89,19,0,12,2,1,0.2521503954449106,58.58714438162499,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.2521503954449106,1,232.35,182.35
pay_008432,cust_21263,462.12,invalid_card,debit_card,28,10,3,0.77,19,1,7,2,0,0.0729748119744174,33.72312010961779,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.0729748119744174,1,462.12,412.12
pay_008433,cust_25902,264.48,invalid_card,debit_card,42,5,2,0.71,22,1,15,2,0,0.0648050870915731,17.139649433979272,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.0648050870915731,0,0.0,-50.0
pay_008434,cust_46051,1049.03,insufficient_funds,credit_card,47,14,1,0.93,12,1,26,1,1,0.549904024216279,576.8658185236031,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.549904024216279,0,0.0,-50.0
pay_008435,cust_40089,374.82,invalid_card,upi,41,15,0,1.0,1,1,3,2,1,0.4210050182821325,157.80110095250893,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.4210050182821325,0,0.0,-50.0
pay_008436,cust_64687,581.19,insufficient_funds,bank_transfer,17,18,2,0.9,7,1,17,2,0,0.3040510530470174,176.7114315203961,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.3040510530470174,0,0.0,-50.0
pay_008437,cust_65292,585.37,technical_error,debit_card,4,13,1,0.93,21,0,17,2,0,0.6275725619056985,367.36215056273875,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.6275725619056985,1,585.37,535.37
pay_008438,cust_23301,607.63,technical_error,bank_transfer,56,12,0,1.0,32,1,16,2,1,0.9544959287512372,579.9803611871143,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.9544959287512372,1,607.63,557.63
pay_008439,cust_97778,488.08,invalid_card,credit_card,41,11,1,0.92,50,1,10,2,1,0.1886891582585012,92.09540436280928,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1886891582585012,0,0.0,-50.0
pay_008440,cust_97780,833.15,technical_error,credit_card,6,13,1,0.93,27,1,10,1,1,0.9066365744319184,755.3642619879527,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.9066365744319184,1,833.15,783.15
pay_008441,cust_50094,225.64,technical_error,bank_transfer,15,9,2,0.82,1,1,19,0,1,0.8475709270982024,191.24590399043836,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.8475709270982024,1,225.64,175.64
pay_008442,cust_86585,2026.42,invalid_card,upi,44,9,1,0.9,14,1,4,3,0,0.1887071959681327,382.4000360537436,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1887071959681327,0,0.0,-50.0
pay_008443,cust_17262,394.68,insufficient_funds,credit_card,24,27,0,1.0,6,0,28,2,0,0.2425315007615638,95.72233272057402,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.2425315007615638,0,0.0,-50.0
pay_008444,cust_31160,134.7,invalid_card,credit_card,54,18,0,1.0,106,0,18,2,0,0.1204392996128962,16.22317365785712,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1204392996128962,0,0.0,-50.0
pay_008445,cust_29083,603.46,insufficient_funds,debit_card,8,14,0,1.0,27,1,7,0,1,0.8147778117072043,491.6858182528296,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.8147778117072043,0,0.0,-50.0
pay_008446,cust_45368,213.46,invalid_card,upi,55,12,1,0.92,22,1,24,3,0,0.0776437859901869,16.573842557465298,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.0776437859901869,1,213.46,163.46
pay_008447,cust_12489,972.57,invalid_card,upi,41,12,1,0.92,29,0,28,3,0,0.0204201207604711,19.859996848011424,LOW,Manual Review / Stop Automatic Retry,Do Nothing,0.0,0.0,0.0,0,0.0,0.0
pay_008448,cust_45483,4556.06,invalid_card,credit_card,27,14,1,0.93,17,1,27,3,0,0.0380834924844674,173.51067676878276,LOW,Manual Review / Stop Automatic Retry,Do Nothing,0.0,0.0,0.0,0,0.0,0.0
pay_008449,cust_57965,227.7,invalid_card,debit_card,31,5,2,0.71,19,1,29,3,0,0.0127336420377824,2.899450292003058,LOW,Manual Review / Stop Automatic Retry,Do Nothing,0.0,0.0,0.0,0,0.0,0.0
pay_008450,cust_69353,697.14,invalid_card,debit_card,9,7,2,0.78,64,1,8,2,0,0.0533375185397501,37.183717674801414,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.0533375185397501,0,0.0,-50.0
pay_008451,cust_86913,86.41,insufficient_funds,debit_card,18,26,0,1.0,10,1,20,2,1,0.5060697127823622,43.72948388152392,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.5060697127823622,0,0.0,-50.0
pay_008452,cust_27564,787.22,insufficient_funds,debit_card,53,18,0,1.0,36,0,15,1,1,0.690348497055156,543.45614385176,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.690348497055156,1,787.22,737.22
pay_008453,cust_15522,206.21,invalid_card,debit_card,2,13,4,0.76,1,1,9,3,0,0.0169221772294513,3.489522166485155,LOW,Manual Review / Stop Automatic Retry,Do Nothing,0.0,0.0,0.0,0,0.0,0.0
pay_008454,cust_42587,267.67,insufficient_funds,credit_card,22,6,1,0.86,3,1,6,2,1,0.5390818458065387,144.29603766703622,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.5390818458065387,0,0.0,-50.0
pay_008455,cust_89611,166.22,technical_error,debit_card,20,10,2,0.83,59,1,10,3,1,0.7214963804789618,119.92712836321304,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.7214963804789618,1,166.22,116.22
pay_008456,cust_52068,1039.77,insufficient_funds,credit_card,56,7,2,0.78,40,1,16,1,0,0.5516907813456968,573.6315237198152,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.5516907813456968,1,1039.77,989.77
pay_008457,cust_46971,1369.1,insufficient_funds,credit_card,42,3,1,0.75,53,1,15,3,0,0.2889697911928777,395.6285411221689,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.2889697911928777,0,0.0,-50.0
pay_008458,cust_55358,511.83,invalid_card,credit_card,4,15,1,0.94,9,1,4,2,0,0.144822142513101,74.1243172024805,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.144822142513101,0,0.0,-50.0
pay_008459,cust_74121,210.65,invalid_card,credit_card,38,16,2,0.89,65,0,12,1,0,0.08778785969377,18.492512644492667,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.08778785969377,0,0.0,-50.0
pay_008460,cust_31084,2450.71,insufficient_funds,debit_card,44,13,2,0.87,132,1,4,0,1,0.7937882692528877,1945.3448493407443,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.7937882692528877,1,2450.71,2400.71
pay_008461,cust_84648,236.09,insufficient_funds,credit_card,13,11,1,0.92,3,0,25,2,0,0.132129814416784,31.194527885658538,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.132129814416784,0,0.0,-50.0
pay_008462,cust_28299,57.55,insufficient_funds,debit_card,49,8,0,1.0,8,1,25,3,0,0.4534737366801243,26.09741354594115,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.4534737366801243,0,0.0,-50.0
pay_008463,cust_13835,790.76,insufficient_funds,bank_transfer,20,14,0,1.0,1,0,19,2,0,0.3122034742609248,246.87801930656892,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.3122034742609248,0,0.0,-50.0
pay_008464,cust_65838,165.64,insufficient_funds,credit_card,52,13,4,0.76,16,1,7,2,0,0.4165790708571041,69.00215729677073,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.4165790708571041,0,0.0,-50.0
pay_008465,cust_31116,1343.75,invalid_card,credit_card,6,6,2,0.75,13,0,10,1,0,0.0333247829167264,44.78017704435122,LOW,Manual Review / Stop Automatic Retry,Do Nothing,0.0,0.0,0.0,0,0.0,0.0
pay_008466,cust_49963,341.54,technical_error,debit_card,15,6,0,1.0,15,1,17,1,1,0.9254373080171292,316.0738581801703,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.9254373080171292,1,341.54,291.54
pay_008467,cust_32479,914.45,insufficient_funds,credit_card,8,8,2,0.8,30,1,9,3,0,0.1995548144151239,182.4829000419101,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1995548144151239,0,0.0,-50.0
pay_008468,cust_88534,2030.64,insufficient_funds,debit_card,30,22,1,0.96,22,1,3,3,0,0.6242262981794096,1267.5788901350363,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.6242262981794096,1,2030.64,1980.64
pay_008469,cust_47216,149.27,technical_error,credit_card,36,10,3,0.77,5,0,13,2,1,0.6176729288663915,92.20003809188626,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.6176729288663915,1,149.27,99.27000000000001
pay_008470,cust_28859,283.91,technical_error,credit_card,36,6,1,0.86,17,1,14,3,1,0.8191822037964723,232.57401947985647,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.8191822037964723,1,283.91,233.91000000000003
pay_008471,cust_51797,463.56,insufficient_funds,upi,3,7,2,0.78,39,0,20,3,0,0.0417887583938708,19.37159684106276,LOW,Manual Review / Stop Automatic Retry,Do Nothing,0.0,0.0,0.0,0,0.0,0.0
pay_008472,cust_46456,2326.59,insufficient_funds,credit_card,27,20,4,0.83,17,0,24,2,0,0.0717852487176377,167.01484181396893,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.0717852487176377,0,0.0,-50.0
pay_008473,cust_34864,258.84,insufficient_funds,credit_card,30,8,0,1.0,10,1,18,1,1,0.6824864044580847,176.65478092993064,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.6824864044580847,1,258.84,208.83999999999997
pay_008474,cust_41790,275.92,insufficient_funds,credit_card,59,8,2,0.8,7,0,29,0,0,0.3230768220836186,89.14335674931205,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.3230768220836186,1,275.92,225.92000000000002
pay_008475,cust_72355,806.54,invalid_card,credit_card,29,4,0,1.0,7,1,9,2,0,0.2491959420984084,200.9864951400503,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.2491959420984084,0,0.0,-50.0
pay_008476,cust_51281,280.73,limit_exceeded,credit_card,16,10,2,0.83,16,1,3,2,0,0.3183564065232113,89.37219400326113,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.3183564065232113,1,280.73,230.73000000000002
pay_008477,cust_14512,582.39,invalid_card,credit_card,40,8,2,0.8,3,1,24,0,0,0.117803048739158,68.60731755519826,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.117803048739158,0,0.0,-50.0
pay_008478,cust_26883,105.96,limit_exceeded,debit_card,38,10,1,0.91,10,1,7,3,0,0.4003914621643865,42.42547933093839,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.4003914621643865,0,0.0,-50.0
pay_008479,cust_34242,4577.64,insufficient_funds,upi,20,18,2,0.9,2,1,11,1,0,0.560278640141596,2564.7539142577757,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.560278640141596,1,4577.64,4527.64
pay_008480,cust_40533,129.92,technical_error,debit_card,45,16,2,0.89,23,1,21,2,1,0.8375384737395958,108.81299850824828,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.8375384737395958,1,129.92,79.91999999999999
pay_008481,cust_11342,362.44,insufficient_funds,debit_card,16,12,1,0.92,87,0,6,0,0,0.5654003988559769,204.92372056136028,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.5654003988559769,1,362.44,312.44
pay_008482,cust_64371,484.02,insufficient_funds,upi,21,6,4,0.6,15,0,4,3,0,0.0618873454665505,29.9547129527198,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.0618873454665505,0,0.0,-50.0
pay_008483,cust_97048,3385.63,technical_error,bank_transfer,18,11,3,0.79,21,0,4,2,1,0.6586962004861471,2230.1016172519144,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.6586962004861471,0,0.0,-50.0
pay_008484,cust_69526,132.92,insufficient_funds,debit_card,41,16,0,1.0,31,0,19,1,0,0.5564590201730466,73.96453296140135,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.5564590201730466,1,132.92,82.91999999999999
pay_008485,cust_68559,3634.81,insufficient_funds,bank_transfer,56,7,3,0.7,2,0,4,0,1,0.5603163025251072,2036.643299581285,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.5603163025251072,0,0.0,-50.0
pay_008486,cust_81094,1066.12,invalid_card,debit_card,31,1,6,0.14,23,1,12,0,0,0.0089562104669126,9.548395102984893,LOW,Manual Review / Stop Automatic Retry,Do Nothing,0.0,0.0,0.0,0,0.0,0.0
pay_008487,cust_10792,758.77,insufficient_funds,upi,2,12,2,0.86,21,0,28,0,0,0.1308805008227744,99.30819760929654,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1308805008227744,0,0.0,-50.0
pay_008488,cust_15527,186.79,invalid_card,debit_card,24,8,2,0.8,41,1,13,2,0,0.0615551226085536,11.49788135205173,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.0615551226085536,0,0.0,-50.0
pay_008489,cust_89687,885.14,insufficient_funds,upi,6,6,1,0.86,40,1,21,2,0,0.2102916506751236,186.1375516785789,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.2102916506751236,0,0.0,-50.0
pay_008490,cust_84861,242.53,technical_error,debit_card,46,7,1,0.88,71,1,8,1,1,0.9565936000695844,232.00264582487628,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.9565936000695844,1,242.53,192.53
pay_008491,cust_20763,1774.49,insufficient_funds,debit_card,17,10,2,0.83,3,0,2,2,0,0.3117396363895324,553.1788673768615,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.3117396363895324,1,1774.49,1724.49
